;cod;rec_trib_2013;rec_trib_2014;rec_trib_2015;rec_trib_2016;iptu_2013;iptu_2014;iptu_2015;iptu_2016
5153;3138906;400481.4;344110.09;;347289.04;11375.29;7296.12;;22245.07
5154;3132206;2778389.81;2948182.06;3466835.58;3162917.32;275208.02;240906.9;336715.37;255403.1
5155;5107768;1549571.3;2197363.41;1787318.9;1987927.57;94976.34;101516.71;60065.21;70090.92
5156;4305439;1538429.65;1895303.65;2558968.12;2537323.03;414545.72;454772.38;513525.21;536504.32
5157;4125506;157724941.5;186323199.5;202388140;225740723.6;17810535.62;21468894.36;24270249.01;33010874.18
5158;4114104;4087336.36;5962313.83;6202281.43;7182547.45;823234.95;1351295.75;606027.17;878834.19
5159;5006358;981942.35;1438488.63;1459244.79;14755768.78;242399.85;134782.97;303912.52;143068.46
5160;2921500;2115599.42;2612293.13;2454048.4;3106499.92;;136234.49;227127.34;174727.88
5161;2608057;666662.02;1522209.21;1780348.85;2124022.43;7053.31;19925.66;22057.47;9701.85
5162;1507151;1386446.71;1849636.94;1258245.76;1642185.07;82262.94;70684.57;63366.5;54318.96
5163;2923506;804264.69;628606.66;682804.13;1048286.07;111342.84;35640.94;33368.31;28992.88
5164;2102556;397841.21;725420.68;1036859.21;1124339.65;;15275.81;11066.57;4456.82
5165;1200435;150016.45;;352441.25;345514.4;;;9055.58;
5166;2613206;1177027.58;1682241.05;2054866.4;1522612.87;38209.92;28819.73;27370.58;121072.13
5167;3142304;1105000.14;471687.17;377155.72;529586.22;64719.06;63455.36;373729.02;57564.68
5168;2917300;2001111.84;828173.25;2535275.31;2337413.43;147047.87;44292.31;157688.87;138771.41
5169;2905602;2648572.69;2492551.37;3166032.26;3344359.18;154078;157587.45;163195.64;180555.78
5170;3138302;367973.06;428961.8;577411.57;635187.44;84749.92;103889.31;94810.74;115596.41
5171;4313706;7417878.45;9748690.36;11475569.32;13256848.19;1360946.8;2170630.94;2421990.27;2662007.54
5172;3305554;34891376.31;;;;3255438.18;;;
5173;1710904;567371.51;745138.9;333989.49;612361.78;77143.73;29353.33;98303.83;44286.28
5174;2932200;1256334.61;2467460.97;2532799.23;1728079.94;81026.17;102208.49;173119.35;172815.22
5175;3538808;8463785.17;8801561.95;8962008.44;10043157.29;4061744.81;4357358.51;4514317.35;5203589.68
5176;3202405;58896719.75;;73535846;73477766.12;16995020.42;;23827712.17;24583950.94
5177;2205508;1052058.13;;1877923.02;;295419.81;;131412.21;
5178;3162906;2702868.11;2924849.67;3291215.04;3592562.58;1132641.88;1268285.76;1344109.3;1435860.99
5179;2405801;6945107.25;6368471.77;;;122628.02;882351.81;;
5180;2702603;870152.16;1213759.29;1009453.58;798051.45;3960.11;12865.65;5000;2000
5181;5106372;3107730.41;4162712.24;3492284.72;4488191.9;200939.42;151354.8;166563.75;319083.65
5182;3203056;5308140.55;5320299.38;6494436.09;17611740.47;134038.62;154775.66;167158.47;250441.57
5183;4213708;2494509.95;3005631.79;3264457.98;3498703.46;431817.76;459151.98;188459.85;720945.01
5184;5204300;5473368.73;7149265.16;6663788.5;9007638.23;450649.47;220106.08;202636.12;205423.09
5185;1506005;892809.79;1987071.17;;;1454.27;12421.26;;
5186;2106607;1066648.37;947355.5;933637.42;1325214.85;6348.5;12368.47;781.03;3717.21
5187;1504950;306086.77;747857.77;;;7071.53;22054.54;;
5188;3202256;1052883.6;1459833.86;1116998.31;998773.63;60272.31;64042.4;65545.4;74398.98
5189;3144904;125173.19;93910.85;294671.9;408438.83;13576.58;16910.03;18826.13;18521.12
5190;2205854;199537.08;286422.99;;;1951.32;535;;
5191;5108204;1898360.56;;;;53693.51;;;
5192;3150901;241853.86;344563.98;411982.45;465044.46;21613.9;25541.01;45471.54;50911.75
5193;3130705;1100332.74;1393971.53;1127932.24;;7770.88;55025.22;12542.3;
5194;3164605;898347.12;1447777.87;1527391.84;1907643.09;17918.09;22193.39;46286.95;31645.61
5195;2703304;6512309.5;;;;;;;
5196;4114302;4037947.49;4453006.95;4949277.51;5337357.23;252594.85;452120.91;403831.2;357568.83
5197;2408706;204754.83;209169.82;216937.69;;3352.59;50712.5;20754.38;
5198;1600808;981699.41;781336.47;507609.29;2674988.94;18;44;;
5199;1507904;955791.55;647549.54;448420.4;964020.09;43144.16;18469.83;21299.26;45318.91
5200;5200555;7100972.62;10244740.74;;;91000.52;109070.56;;
5201;4126504;5460383.45;5940455.15;8347451.06;8838695.26;1273368.93;1368776.05;2089410.05;2618340.45
5202;4112702;1839155.53;;2073204.79;;472119.46;;;
5203;3158300;802040.11;981180.01;1082626.46;1226436.7;144640.71;169386.9;175727.86;187272.2
5204;4304713;390211.26;;464081.74;582056.21;63281.35;;26355.96;39085.27
5205;5208004;20247211.29;30046605.31;39523313.93;32012515.65;3153146.98;5055503.45;5055503.45;
5206;5217401;4533017.06;4083684.65;4160820;7104747.73;670182.22;1048002.97;959628.52;6161750.73
5207;3165552;373528.69;466060.85;530020.57;524981.92;8292.41;8981.45;1324.02;973.64
5208;2210623;502162.51;63387.35;;48740.12;500;;;
5209;3200508;737595.9;751346.13;725493.84;783260.49;;86428.91;94422.14;101317.67
5210;1200138;514576.98;;;;36907.72;;;
5211;3131109;151162.73;236933.32;339238.12;697447.66;80592.64;63109.56;28952.69;38619.49
5212;2111672;251227.37;256231.37;512824.87;88689.89;1006.5;730.58;1111.68;
5213;4311981;878051.99;;;;41954.73;;;
5214;3300233;32979649.48;33990387.13;28230422.6;43358111.72;9403682.55;10292943.13;11424333.71;17111028.38
5215;3545001;1762557.52;2246642.75;2307270.82;2633513.28;198296.15;485588.42;500692.39;566899.43
5216;5101605;695549.83;450857.89;2111722.93;;21852.44;13546.85;27018.79;
5217;5000856;2684599.85;;;;136427.77;;;
5218;3126000;941345.83;1267535.08;329404.79;;152853.14;287194.72;4684.94;
5219;3157401;1760287.33;1709011.15;625983.79;2361080.19;5584.64;6756.05;4765.63;6363.09
5220;2503407;145949.15;133387.42;137010.32;;1124.94;3788.68;342.01;
5221;4119509;20957773.06;25040834.86;26097772.95;28857156.1;3793576.94;4148039.77;4624901.85;5402772.06
5222;3114550;2877347.36;2219837.38;2187771.46;2628818.67;316181.72;360146.59;421390.55;431604.09
5223;1200807;765747.25;863267.41;986932.97;985732.58;91.8;1163.22;17783.33;5282.18
5224;2103174;454536.69;380789.36;;;440;4865.33;;
5225;3155207;315195.21;357861.82;330074.04;421193.11;24600.08;212938.95;57117.96;39413.45
5226;3170529;574873.14;713829.14;;463833.72;8124.15;19654.7;;15983.57
5227;2107100;592489.06;751850.36;;514777.3;2188.29;10522.5;;17569.51
5228;2206803;193945.96;95242.12;124006;;168.93;298.83;33.38;
5229;5218300;5988878.37;5722019.97;5956477.95;7772077.97;722531.6;833937.8;880436.92;776214.6
5230;4124905;569586.04;606268.34;666366.83;;104260.77;87155.26;96180.82;
5231;2403251;67155148.56;77235316.44;76446290.95;13631379.97;14713972.07;18830314.67;20893223.92;
5232;2900900;147703.87;137190.68;145699.66;83388.94;7869.73;6501.97;4889.27;588.03
5233;2109007;2425970.96;4537108.43;;2148728.92;161720.88;98467.67;;87715.04
5234;2111532;7082009.04;706748.19;6898259.61;170667.74;1220;64238.02;9239.02;4179.34
5235;4117404;463063.22;472736.73;598354.93;765756.17;54305.11;58749.27;15832.44;16420.56
5236;1400050;854031.31;1350343.77;;;;;;
5237;2607653;1308130.16;1973631.97;1582759.85;;9028.8;43987.71;100913.02;
5238;3129657;318150.39;288628.14;281350.01;234387.28;17097.7;42288.7;56753.88;40117.8
5239;1504059;874693.02;2241316.68;1842342.19;;8673.88;87709.99;92950.55;
5240;3149200;490195.23;378566.72;;;14585.13;14396.38;;
5241;4109500;902929.97;676911.97;516216.64;882336.05;40507.8;41244.11;39546.08;46300.98
5242;4121901;984279.81;1230996.96;2036568.5;1930476.66;180912.67;266952.37;478880.47;467872.55
5243;1506401;54240.6;158589.97;504271.45;;5800;8000;4699.67;
5244;4121505;1643391.93;1742645.63;1686931.81;1851999.86;469797.18;416595.87;546121.09;603064.37
5245;3135209;3615648.79;4195815.34;4882292.11;593781.16;390851.22;;467989.04;8298.98
5246;3156205;107330.61;;151395.3;;5530.71;;32643.01;
5247;3135001;357997.09;387262.29;294762.68;429490.64;20197.1;24592.34;26795.07;26878.64
5248;5219258;1031744.13;;1148311.26;599712.33;64002.62;;164994.15;113345.75
5249;3300506;4300055.84;5630687.33;6458380.45;6420905.3;413421.54;973819.24;1189803.99;1320674.88
5250;5007950;1361799.1;1660048.11;1161902.19;1528539.84;60854.47;100234.21;85538.72;88668.48
5251;1507805;1835969.57;1657781.69;2725650.89;2617739.43;30624.85;45476.93;138889.03;128225.98
5252;3141603;410882.78;484655.89;590622.34;667887.52;95500.05;72110.22;84614.34;85570.27
5253;3159357;240196.05;333161.79;267536.24;341278.74;49775.33;43611.26;42845.08;43181.96
5254;2904050;991151.55;;1127304.2;1118062.43;;;1426.96;3199.15
5255;3103751;4627399.28;3559648.98;3060515.79;3654109.31;433030.16;453502.03;361673.63;283321.61
5256;2206001;240683.24;84708.93;142021.51;301005.46;3858.75;7936.41;;306109.22
5257;4104402;1461565.67;1539080.54;1379366.15;1993996.9;33541.19;40661.86;108922.83;62841.21
5258;1600279;7038259.94;8171754.19;3767925.05;;175123.25;52207.74;17475.93;
5259;4105201;1382807.64;913156.03;1688612.05;1745442.16;232774.6;156910.91;149326.73;150644.95
5260;3111101;5120102.08;6045398.91;6598864.18;6827625.33;552586.82;1146742.77;755299.43;818766.24
5261;5106703;1898360.56;401441.8;2073613.68;;53693.51;41629.3;25386.4;
5262;2512200;215491.84;232023.53;218936.78;725802.7;4619.84;38.61;218936.78;35269.98
5263;1502004;610475.66;626479.65;;;8501.49;3761.01;;
5264;5200175;686253.39;907016.88;932890.26;;35897.32;58260.91;34964.27;
5265;3130309;1125162.27;1330050.04;1044598.08;987022.73;68432.04;73839.59;76400.04;63808.73
5266;3505351;231330.76;430728.72;258399.37;243839.99;7992.03;30252.35;29649.49;41989.09
5267;2506905;897073.17;1573268.21;1139550.9;;93984.98;40389.84;;
5268;5107180;2495477.55;;2828324.43;1993805.42;96643.7;;320485.65;259737.7
5269;5219357;904313.81;1962057.84;1127768.18;540308.15;20842.89;18357.81;19144.24;12563.96
5270;5105200;2112914.54;2854432;2488344.21;4152731.04;40822.52;39235.18;33174.3;48328.8
5271;1716653;204607.9;345496.14;255001.79;237282.17;9711.69;17650.28;43101.49;20919.84
5272;2928307;246118.09;662428.09;166892.4;933206.54;;100;2417.37;1385.4
5273;2901957;546118.09;;252778.92;;;;;
5274;2200707;343402.82;330966.65;243447.38;;21537.46;12796.43;33896.01;
5275;2925956;2477580;2081296.69;1023004.8;2124012.84;1816.57;12216.89;946931.38;24776.18
5276;2613800;676458.53;1020829.47;972491.38;1168245.12;30176.99;74793.92;50651.16;44672.21
5277;2205904;226114.08;198908.6;235899.92;;1400;1263.01;541.43;
5278;5200159;222104.81;374215.25;279244.32;418949.51;53313.64;57481.32;58621.03;60937.48
5279;3119906;276533.75;355140.88;364000.05;476041.96;34907.48;37558.06;43072.29;49658.64
5280;1600238;15597326.9;18730575.69;;;250;;;
5281;1501907;277947.07;199623.19;143498.84;;14088.65;9085.25;1240.69;
5282;3137700;2045838.17;2511512.54;1909094.63;2413635.9;62732.73;71375.09;68726.92;67467.91
5283;5106828;3950916.75;2679799.05;1820612.86;3264201.66;101053.1;134247.48;144667.18;152595.59
5284;5218789;7604947.14;7484469.91;7708137.1;8576469.23;1637629.68;1177752.55;698415.97;1291274.17
5285;2202059;137384.51;275116.12;133577.03;30228.05;2636.87;89914.93;56139.09;26014.39
5286;4306908;4978257.64;5075332.59;6020162.83;6855815.59;1046489.76;1245019.24;1261733.29;1400920.43
5287;3144656;293001.68;345773.36;400810.41;379379.14;4082.18;3770.76;1298.73;3507.36
5288;3150802;982485.57;;1561835.84;1789704.18;110550.79;;178328.59;227757.94
5289;2612471;468925.51;535672.85;642003.39;736482.79;56494.76;69691.69;71691.25;59834.76
5290;5222203;792311.2;614476.71;;;30153.93;11206.38;;
5291;3151107;1213917.84;1331251.44;1417295.63;1568771.7;415499.49;464470.14;500726.02;526007.74
5292;4121307;295756.11;304663.6;763861.01;;63111.4;68434.76;74917.52;
5293;3158805;198365.8;234170.57;221822.25;269894.07;47919.9;55312.71;49028.72;53430.92
5294;2908002;462336.59;564426.1;;;99495.58;183345.72;;
5295;1502608;164811.89;101452.47;141038.72;620545.46;10228.84;7673;2111.88;2500.14
5296;3302106;3208795.09;3717755.12;;;479671.22;511552.79;;
5297;4111605;787778.66;647400.55;833306.15;840245.84;84148.85;82947.24;92394.47;114041.86
5298;5006309;10318335.56;11450644;11595609.57;13156749.21;1793366;2417436;2959959.49;3264373.87
5299;1702406;4047084.17;2234199.8;697595.35;2230948.28;6816.54;38098.51;14906.93;102303.36
5300;3551405;925808.13;;1210012.47;643581.87;282301.42;;330467.67;338209.12
5301;5201603;496790.37;417439.86;465455.33;492883.03;31237.08;41007.82;36902.24;43324.71
5302;2205102;918409.99;1634914.72;3255732.54;35226.43;11837.99;7756.62;13678.22;2385.42
5303;2929701;807293.32;1396823.71;1606591.88;1143933.11;13050.91;13026.25;15245.08;48667.06
5304;3532157;593744.57;490945.07;503649.49;907085.42;40793.48;56791.37;70936.77;65051.32
5305;3306107;11404870.6;14729191.05;14548791.85;11567357.34;3472924.21;3625743.88;4128401.1;4698596.04
5306;4104105;1390852.24;1692041.29;1572465.91;2079222.14;66852.32;146527.97;162824.06;162830.46
5307;4119400;5542800.83;7088124.48;7642274.2;;338011.91;344276.5;367642.67;
5308;5205059;458144.78;;;690446.24;64124.41;;;56911.11
5309;4123204;343019.44;337808.99;;489566.6;99627.28;137108.99;;153603.44
5310;2604700;760221.16;;820682.7;932076.07;48.89;;;15626.09
5311;2110658;316272.31;355679.85;596809.74;470131.51;919.33;2560.31;;2944.92
5312;1300201;765418.34;;393578.57;;533;;;
5313;3137908;218496.66;;252985.91;274827.96;3625.07;;4631.13;1749.32
5314;2211209;3670432.06;4382731.21;4124030.3;;76621.77;133198.88;143858.94;
5315;2901601;299175.26;;385292.05;;2686.9;;10467;
5316;3167707;347560.93;;292116.42;377203.31;6391.92;;26822.87;55537.45
5317;2701605;804358.44;;;;23474.69;;;
5318;3204302;2779992.71;4776484.31;5723390.03;;412303.58;453739.55;464288.9;
5319;3130002;198797.44;221002.18;290728.72;268344.12;17031.96;34983.97;43695.8;52139.85
5320;5217203;1436422.25;2093496.72;3554814.69;2199252.21;120400.48;180486.65;140837.94;149886.4
5321;5103601;835757.39;1559721.43;1026820.72;;44225.16;39443.46;49197.06;
5322;1504109;226682.27;;;;54200;;;
5323;1507466;111491.88;45289.74;41186.46;;14669.26;337.57;;
5324;3147808;609363.27;496032.68;300322.31;353986.3;30550.88;34336.59;31846.56;36304.64
5325;3155306;572503.93;714655.7;633967.78;645325.41;20209.14;;82583.13;112319.99
5326;3118700;796506.34;737094.87;766779.88;1001461.25;65451.92;220402.4;167436.02;200218.97
5327;2702900;1506549.87;3390722.93;2143619.99;2760709.25;4712.05;13424.97;131258.15;315.15
5328;2615508;490946.44;625253.57;945739.32;;9396.58;13383.71;9947.4;
5329;3305307;1404178.87;1651923.44;2601937.25;3716940.58;209649.6;242547.79;358975.19;384999.16
5330;4127809;836259.42;457237.37;1134400.11;;135904.25;27553.11;248891.38;
5331;5220504;2449190.49;;2813410.67;2593037.44;135589.66;;1273010.77;285839.14
5332;1500347;1925188.88;1667160.34;1274772.92;2004194.06;21191.12;69488.15;34006.77;8446.89
5333;3154507;3470548.93;;2067134.02;1863735.36;;;2021.44;1132.63
5334;1720309;174368.58;104540.38;238201.86;;;;1766.99;
5335;2900207;468524.06;1544889.97;2385930.41;;43494.75;80839.18;81183.31;
5336;3556602;1662165.98;1868804.3;2224287.91;;787607.45;945778.74;1116399.67;
5337;2504207;178766.21;149009.35;165714.96;199868.27;1164.6;1980;;
5338;3171303;19563520;22339442.07;28034402.65;30684612.41;4309419.37;4827048.74;5458831.74;6396665.29
5339;2933505;781221.43;943395.51;1169205.25;;12379.59;7519.17;5602.67;
5340;2110237;309376.25;565428.74;431672.34;;679;600;109848.89;
5341;4311718;749450.28;;;1127541.2;58175.65;;;76538.18
5342;4316303;1225800.86;2551787.26;1322984.75;1444811.04;176190.2;190164.95;206838.87;226478.29
5343;5106505;3595908.05;4301043.66;;;179325.31;157715.38;;
5344;5100102;531045.2;;;;12530.13;;;
5345;3202801;9352400.53;11124361.72;14532904.79;19850986.34;791820.13;877309.06;943122.31;1031310.7
5346;3158409;201591.56;266305.12;275292.19;310773.1;20809.44;20532.51;21096.54;23629.88
5347;2704005;2624375.67;;;;166908.33;;;
5348;3166956;227084.74;234380.84;245615.08;162350.5;5091.2;5756.32;6410.87;6768.15
5349;2709152;4136535.66;;;;151576.2;;;
5350;1504752;941774.55;871928.67;1024477.44;;;983;5526.12;
5351;2512309;1255376.18;1398708.84;;;33471.95;24009.25;;
5352;3515129;335878.9;569693.6;507671.94;466485.46;73873.9;137698.44;151913.48;152032.8
5353;5103007;3877828.48;3925833.93;;;790948.29;879863.95;;
5354;5106174;571315.93;714864.77;702606.11;379395.87;2281.31;68576.77;588.25;29509.44
5355;3515400;2571554.28;2996103.34;2835218.69;3130471.83;853884.7;920150.66;;1186155.39
5356;3520301;6271921.47;7162706.38;7342619.85;7376162.97;2231042.74;2394920.79;2531013.03;2622425.14
5357;3116308;190025.55;220367.06;;233463.44;12989.16;14080.03;;18519.72
5358;2107001;349295.44;;92798.9;;1125.8;;462.53;
5359;3528700;719246.04;1391196.54;1027942.19;;43453.16;46480.51;66672.81;
5360;3110202;209736.8;211700.68;256766.91;297627.85;21503.16;16522.97;20390.46;20533.26
5361;2300408;1231403.4;734493.63;524635.7;771447.7;8387.58;4323.2;4730.51;2433.64
5362;3107000;337202.47;345248.77;464062.59;;32044.96;39047.18;54675.22;
5363;2112704;1710903.55;2172680.62;2179806.69;3039870.53;;;;
5364;1702901;280761.46;440380.47;;;547;2447.09;;
5365;1200013;1037428.98;833018.69;1032817.64;1166201.28;69187.76;32039.74;59147.39;85741.61
5366;3508603;8599747.67;8742086.86;9248560.96;10016509.75;1473208.88;1599316.74;1806422.95;1857503.85
5367;2916302;1208618.33;1382643.25;957011.07;639781.49;17525.74;8079.68;35934.3;8921.33
5368;4114906;2171901.64;;2637981.95;4955112.38;113984.08;;148972.37;168391.79
5369;4103701;25287529.49;29075596.6;31452475.35;33465079.74;7686263.08;8188005.69;8710685.58;9774673.78
5370;3112406;629118.86;912678.89;1033241.22;922837.08;191838.1;300080.36;304675.54;343343.63
5371;1500602;54649407.16;94669178.98;;;1155050.15;2214909.28;;
5372;1400175;1134243.38;1773993.82;263684.03;;1725.2;165.88;;
5373;4118808;2079465.56;3551922;4827560.4;4529434.68;369023.86;1137596.8;1072596.71;1101905.89
5374;4110078;2301874.13;2559486.72;2750852.36;;83714.64;82013.85;97554.66;
5375;4107009;2184267;2122350.95;2249573.91;2543123.21;557820.78;686546.45;692472.55;775439.04
5376;3509403;3382713.05;3865541.45;4164196.09;3961859.15;1006873.49;1074465.48;1155254.73;1296569.37
5377;3551207;287224.25;406202.26;442674.5;386195.16;56466.77;59733.25;62723.78;63384.01
5378;2705606;2275186.5;713325.31;1485488.14;;53523.21;4931.37;4590.16;
5379;3517604;1905205.75;1789609.04;1913146.25;2952452.54;141202.28;298153.43;313200.83;299245.48
5380;1300409;1662004.29;1236363.9;994582.34;1005395.41;10205.11;25546.46;26880.44;103977.23
5381;3300704;108898587;121693898.1;;;27522944.96;30365215.79;;
5382;3125200;269651.51;300761.36;390803.91;398684.37;7030.82;7346.92;7936.85;6996.35
5383;2906402;294785.06;636001.38;409265.53;;4926.62;6579.82;;
5384;3150570;273912.52;402333.71;341727.15;360147.22;962.88;7266.53;10359.01;11672.55
5385;3158904;602039.96;464041.23;355278.45;294261.95;11851.1;17388.17;7669.29;6895.74
5386;5220009;1306205.01;1181973.77;1609553.77;700803.84;332743.59;144010.55;211336.17;700803.84
5387;3161908;19070423.76;;17292574.18;13710689.83;181048.76;;245495.61;268787.41
5388;3536505;212355372.3;157354493.4;168544836.5;179462011.5;4843468.03;4845942.84;7649317.13;8303481.35
5389;2507200;2466310.53;3070743.42;811243.72;945008.25;8572.23;1535.6;39890.16;24999.25
5390;2506806;407500.41;404597.76;532441.73;;7003.09;25007.88;108605.03;
5391;1502509;167715.15;213168.05;876242.08;;893.69;2025.88;999.32;
5392;1506302;1555681.81;678934.56;1123931.72;;82192.65;193712.68;45669.45;
5393;2201309;151009.73;180617.21;151720.2;;896.05;1165.05;3544;
5394;2107308;207364.37;202970.37;181723.79;128428.1;28452;24058;;
5395;3145851;243555.36;;;;30174.2;;;
5396;2931905;2257285.66;4220906.47;3934951.35;2923749.89;261772.03;95590.58;139399.22;113352
