;region_id;month;gdp_region;fpm;idhm;pop;unemployment;itbi;treasure;iptu
28739;3118601;71;9922192000.0;23461538.17;;;;6656988.91;477043048.91;14250875.18
36418;3118601;83;11724947000.0;26122011.43;;;;7576345.22;567749325.1;15979343.03
43998;3118601;95;13007108000.0;29563034.05;;;;69815.08;18312076.07;524586.67
46143;3118601;107;15496281000.0;36724098.35;;;;18597731.96;755150789.12;20217253.81
50934;3118601;119;16186195000.0;34039555.92;;;;20496345.84;788526846.33;23498650.7
58641;3118601;131;19142636000.0;36423582.27;0.7559999999999999;603442.0;;28563846.68;920983631.69;27324583.4
63850;3118601;143;20220913000.0;44371335.51;;;;34247142.64;1035984352.0299999;43308651.17
69378;3118601;155;22576505000.0;45639359.58;;;6.6;39022311.22;1159255856.37;54087221.72
72379;3118601;167;24358358000.0;48923236.1;;;6.4;;283001347.7;65680740.08
81351;3118601;179;26275134000.0;52428670.01;;;6.6;;306581775.7;78823281.98
86427;3118601;191;;55366386.28;;;10.2;;320990759.5;85282690.74
92542;3118601;203;;64501232.22;;653800.0;13.6;;330684818.6;94557244.18
95107;3118601;215;;23412789.34;;;;;;
258;3119401;11;;5763434.27;0.648;97451.0;;230448.27;24830072.27;1343510.26
8232;3119401;23;;6752249.86;;;;;;
11942;3119401;35;367200000.0;8319795.36;;;;272022.0;30976851.0;1291854.0
19359;3119401;47;400745000.0;8587337.69;;;;279580.0;32786431.0;1095896.0
23835;3119401;59;473241000.0;9384658.37;;;;392196.0;39072786.0;1202715.0
28802;3119401;71;510872000.0;12788685.03;;;;378023.3;46915575.7;1942865.79
36311;3119401;83;595138000.0;14198882.4;;;;393608.0;52672415.0;1518145.0
44075;3119401;95;628080000.0;16400068.72;;;;787658.0;63218445.0;1604582.0
46312;3119401;107;710933000.0;18956555.74;;;;834024.0;79469434.0;1715789.0
51058;3119401;119;810523000.0;18996653.58;;;;992522.0;86278947.0;1902772.0
58521;3119401;131;920040000.0;20409129.14;0.755;103694.0;;1014352.0;95605515.0;2246916.0
63984;3119401;143;1071321000.0;25082511.97;;;;1031267.0;113824488.0;2780118.0
69152;3119401;155;1201570000.0;25843029.84;;;6.6;1065340.0;122714582.0;2927264.0
72404;3119401;167;1389779000.0;27759727.57;;;6.4;;16529566.96;3412784.96
81426;3119401;179;1493887000.0;29939652.82;;;6.6;;19541275.14;3859659.93
87062;3119401;191;;31835302.63;;;10.2;;20841334.66;4323769.25
93007;3119401;203;;37122792.77;;109857.0;13.6;;22310437.69;4981777.28
94815;3119401;215;;13457608.42;;;;;;
383;3124104;11;;3075479.35;0.5379999999999999;47084.0;;303836.39;10931131.15;695258.48
8333;3124104;23;;4017431.18;;;;228756.0;12174379.82;714279.83
11425;3124104;35;123670000.0;5515360.9;;;;293880.41;16388416.73;721008.46
19231;3124104;47;143712000.0;6346510.3;;;;347561.95;17853166.73;800590.71
23821;3124104;59;160963000.0;7038709.49;;;;441581.12;21620826.06;807364.59
28988;3124104;71;189688000.0;8798421.6;;;;445339.06;27467828.5;874014.65
36189;3124104;83;228559000.0;10648552.7;;;;466180.45;30541999.56;1182176.87
43739;3124104;95;231434000.0;12300051.65;;;;513387.27;38798167.28;1267194.01
46090;3124104;107;267514000.0;13901474.27;;;;710743.84;45456593.06;1485278.38
51289;3124104;119;286760000.0;13060199.48;;;;884522.72;45910306.06;1670719.45
58670;3124104;131;325446000.0;14031276.37;0.6709999999999999;60271.0;;1442645.14;55769494.05;2333294.87
63935;3124104;143;374650000.0;17244227.05;;;;2643567.28;67857007.98;2962596.7
69677;3124104;155;431270000.0;19382272.42;;;6.6;2806661.53;76158753.57;3260804.58
73113;3124104;167;476803000.0;20819795.8;;;6.4;;12179364.67;3347137.67
81322;3124104;179;525054000.0;22454739.71;;;6.6;;12893305.29;4082670.9
86708;3124104;191;;23876477.04;;;10.2;;13283187.03;4100737.76
92291;3124104;203;;27842094.61;;68133.0;13.6;;14800075.25;5036993.59
95366;3124104;215;;10093206.34;;;;;;
612;3129806;11;;6535392.98;0.562;133044.0;;110039.33;26027715.52;1096721.79
7730;3129806;23;;8049052.02;;;;100487.6;33530267.41;1056687.43
11818;3129806;35;390749000.0;9930815.32;;;;71198.11;40989184.35;1693310.68
19035;3129806;47;471864000.0;15935191.29;;;;95612.14;55389621.55;1030796.32
24448;3129806;59;635736000.0;18144695.4;;;;89497.57;73187408.08;1517927.24
28672;3129806;71;671879000.0;23454392.83;;;;201648.11;80500135.1;2338196.99
36301;3129806;83;788170000.0;26119524.18;;;;296068.81;125251251.4;3093295.95
43849;3129806;95;943584000.0;29563034.05;;;;384594.9;115628974.7;3238044.45
46313;3129806;107;1088960000.0;35460328.05;;;;755922.52;149245692.6;3735026.29
51679;3129806;119;1240821000.0;32852265.08;;;;870969.87;153098427.22;3975983.36
58636;3129806;131;1407025000.0;36423582.27;0.7040000000000001;158954.0;;1481148.27;184145770.24;3673872.63
63193;3129806;143;1494033000.0;44371335.51;;;;1776076.31;214712761.28;4259623.52
69522;3129806;155;1546417000.0;45639359.58;;;6.6;2337378.94;240006732.89;8290226.65
72943;3129806;167;1667620000.0;48923236.1;;;6.4;;32387701.73;11757246.77
81589;3129806;179;1843089000.0;52428670.01;;;6.6;;32416173.28;11996940.09
86431;3129806;191;;55366386.28;;;10.2;;27782547.05;12324083.86
92552;3129806;203;;64501232.22;;175721.0;13.6;;33033977.15;14076118.96
95124;3129806;215;;23412789.34;;;;;;
606;3130101;11;;2660046.86;0.573;24838.0;;126091.41;9116296.47;356489.53
7757;3130101;23;;3200207.5;;;;111122.71;10648402.09;330258.99
11671;3130101;35;108918000.0;4052868.39;;;;157859.0;11435556.0;488384.0
19014;3130101;47;131967000.0;4155053.53;;;;200696.0;13107463.0;448051.0
23822;3130101;59;157617000.0;4509511.52;;;;165000.0;15524000.0;489000.0
28712;3130101;71;184417000.0;5544187.53;;;;257764.0;19686782.0;722941.0
36377;3130101;83;210951000.0;6033063.11;;;;245710.11;21470402.02;1087173.5
43850;3130101;95;230368000.0;8199623.27;;;;286919.25;27458218.18;1059206.36
46301;3130101;107;309686000.0;10110163.23;;;;371474.74;34555518.38;1174766.23
51106;3130101;119;296964000.0;9498326.96;;;;658973.4;34937960.84;1140617.94
58627;3130101;131;512940000.0;10204564.74;0.698;34851.0;;913983.38;42318356.43;1219340.03
63158;3130101;143;795139000.0;12541256.15;;;;1589396.23;53361182.46;1327781.17
69482;3130101;155;821755000.0;12921515.07;;;6.6;2048412.95;57937437.39;1425127.9
72902;3130101;167;1095721000.0;13879863.89;;;6.4;;11469415.88;2172669.92
81649;3130101;179;847758000.0;16841054.88;;;6.6;;12619559.69;2354862.71
86435;3130101;191;;17907357.92;;;10.2;;10901429.22;2630574.69
92553;3130101;203;;20881571.07;;40468.0;13.6;;11693727.15;3072708.81
95189;3130101;215;;7569904.8;;;;;;
397;3131158;11;;1922174.79;0.514;14200.0;;12020.03;3398407.02;34607.91
7706;3131158;23;;2235848.1;;;;12326.25;4245749.42;52715.74
11637;3131158;35;25513000.0;2758898.42;;;;9591.22;5532865.82;34431.74
19084;3131158;47;27958000.0;2885443.54;;;;8053.07;5756076.84;46558.37
24435;3131158;59;30010000.0;3199413.72;;;;18109.65;7012604.94;60989.74
28709;3131158;71;33893000.0;3999282.91;;;;9452.78;8547729.22;71696.06
36092;3131158;83;40219000.0;4438115.96;;;;18622.0;9486385.0;82876.0
43668;3131158;95;43814000.0;5125021.89;;;;18287.12;10835818.33;95638.07
46165;3131158;107;50162000.0;6318852.18;;;;19523.23;13255420.09;57652.4
51239;3131158;119;52349000.0;5936454.55;;;;8677.76;13755227.88;101475.56
58531;3131158;131;63700000.0;6377853.05;0.665;16708.0;;44084.98;15433596.73;103249.62
63160;3131158;143;76063000.0;7838285.27;;;;52436.24;18164713.65;128108.89
69675;3131158;155;96429000.0;8075947.06;;;6.6;11251.16;19427022.1;802.67
72887;3131158;167;104950000.0;10409897.99;;;6.4;;980487.41;92531.47
81641;3131158;179;113264000.0;11227370.05;;;6.6;;952633.57;83459.95
86523;3131158;191;;11938238.65;;;10.2;;776767.4;88200.8
92991;3131158;203;;13921047.47;;18225.0;13.6;;781537.33;77181.63
95006;3131158;215;;5046603.21;;;;;;
543;3131307;11;;11077834.08;0.684;212271.0;;1323900.0;152494851.0;9724630.0
7852;3131307;23;;12844785.86;;;;1239819.13;144597735.06;12752625.1
11775;3131307;35;3179997000.0;15899769.54;;;;1895253.1;177331754.29;13398912.11
19082;3131307;47;3706009000.0;16519084.17;;;;1803029.01;210945975.49;14288426.28
24427;3131307;59;5394704000.0;18784578.08;;;;2062163.54;252060318.9;14580117.64
28711;3131307;71;5267485000.0;23461538.17;;;;2537272.15;296795932.27;17837197.5
36044;3131307;83;5875773000.0;26122011.43;;;;3283888.27;342316879.8;17506279.53
43666;3131307;95;6717318000.0;29563034.05;;;;4335263.97;374947031.6;17893789.8
46290;3131307;107;7723003000.0;36724098.35;;;;4300810.48;427137459.8;18961504.07
51262;3131307;119;6752153000.0;34039555.92;;;;5128629.11;509207408.86;20192167.96
58561;3131307;131;7520604000.0;36423582.27;0.7709999999999999;239468.0;;5733618.71;526491015.71;21341979.56
63903;3131307;143;8131460000.0;44371335.51;;;;6820487.87;516072066.43;28140005.37
69702;3131307;155;8783450000.0;45639359.58;;;6.6;5482269.17;530206617.06;30112328.64
72925;3131307;167;9526045000.0;48923236.1;;;6.4;;98623927.71;36512510.61
81630;3131307;179;9195774000.0;52428670.01;;;6.6;;116667579.0;39687401.2
86508;3131307;191;;55366386.28;;;10.2;;117791322.6;42727749.07
92502;3131307;203;;64501232.22;;259324.0;13.6;;121408719.4;50098654.38
95116;3131307;215;;23412789.34;;;;;;
774;3136652;11;;1537739.94;0.614;16372.0;;50366.11;13645912.93;229257.31
7610;3136652;23;;2235848.1;;;;44856.66;15281877.91;247671.64
11682;3136652;35;261560000.0;3306189.42;;;;72046.68;18166777.46;344488.51
19549;3136652;47;305286000.0;3461471.82;;;;60753.92;19669513.16;344350.76
23948;3136652;59;386048000.0;3839296.28;;;;144455.63;23761843.88;361793.41
28966;3136652;71;443097000.0;4799139.33;;;;74127.69;27624419.8;433568.06
36218;3136652;83;468567000.0;5325739.09;;;;82158.16;30307139.43;572974.26
43914;3136652;95;573844000.0;6150026.06;;;;200897.73;37551101.13;484796.0
45708;3136652;107;573937000.0;7582622.5;;;;328684.73;46673429.5;512375.01
51150;3136652;119;675756000.0;7123745.31;;;;366374.33;45651698.78;630547.08
59164;3136652;131;806639000.0;7653423.66;0.7170000000000001;22202.0;;464683.45;55555337.37;560899.17
63777;3136652;143;812960000.0;9405942.24;;;;705461.34;63496577.09;873899.89
69421;3136652;155;810662000.0;9691136.42;;;6.6;697370.72;73102532.46;940046.54
72931;3136652;167;902246000.0;10409897.99;;;6.4;;5082497.63;1087437.3
81182;3136652;179;1019896000.0;13098598.3;;;6.6;;;
86642;3136652;191;;13927945.12;;;10.2;;7418202.43;1408991.88
92564;3136652;203;;16241222.01;;25490.0;13.6;;7770605.22;1483550.62
94921;3136652;215;;5887703.78;;;;;;
820;3136702;11;;11077834.08;0.703;456401.0;;4809827.0;238105423.0;25011702.0
8357;3136702;23;;12844789.44;;;;4938400.19;282139849.38;27442864.9
11690;3136702;35;4025787000.0;15899769.54;;;;6654834.0;310823479.0;30583897.0
19557;3136702;47;4505601000.0;16519084.17;;;;6700289.0;350927092.0;34559446.0
23968;3136702;59;5221056000.0;18784578.08;;;;6686457.3;411313015.8;35917205.67
28959;3136702;71;5567671000.0;23461545.28;;;;7251660.29;476373946.28;35543095.63
36202;3136702;83;6163821000.0;26122011.74;;;;8301727.09;523717859.2;36042726.43
43817;3136702;95;7267282000.0;29563033.32;;;;8753942.79;590969425.3;44754027.83
45659;3136702;107;8032573000.0;36724098.35;;;;10689247.72;666844274.1;48234627.44
51107;3136702;119;8338813000.0;34039555.92;;;;11517899.2;745799762.99;54734033.25
59171;3136702;131;9912515000.0;36423582.27;0.778;516247.0;;15664848.89;851090107.3899999;73753046.16
63767;3136702;143;10490361000.0;44371335.51;;;;18720767.06;929617127.0;80630547.77
69389;3136702;155;11916163000.0;45639359.58;;;6.6;22295139.28;1066061217.61;88976659.69
72936;3136702;167;13196898000.0;48923236.1;;;6.4;;305415116.3;95684429.0
81181;3136702;179;13720279000.0;52428670.01;;;6.6;;342881526.5;106683902.9
87189;3136702;191;;55366386.28;;;10.2;;370217803.5;115017701.2
92412;3136702;203;;64501232.22;;559636.0;13.6;;404096723.3;127487563.6
95395;3136702;215;;23412789.34;;;;;;
536;3137601;11;;3075479.35;0.6559999999999999;37818.0;;464044.84;15997810.68;1060915.04
7920;3137601;23;;3797394.01;;;;477569.6;19349637.28;1480836.19
11604;3137601;35;258466000.0;4964798.99;;;;539496.49;23332420.63;1691592.43
19563;3137601;47;287986000.0;5193393.37;;;;539005.7;27171935.91;1781119.43
23997;3137601;59;347290000.0;5758944.25;;;;631587.0;33268897.0;2165865.0
28954;3137601;71;400341000.0;7198708.72;;;;1039934.57;37487717.04;2292403.35
36058;3137601;83;501084000.0;8873306.54;;;;1047764.0;44307802.0;2656938.0
43919;3137601;95;586665000.0;10250043.13;;;;1727687.0;53394177.0;3050686.0
45495;3137601;107;677326000.0;12637703.88;;;;3725890.68;66899279.96;3575103.17
51091;3137601;119;747564000.0;11872908.67;;;;3631962.93;73562767.71;5018147.2
59355;3137601;131;982774000.0;12755705.89;0.777;52520.0;;5881895.63;88784277.89;5957410.96
63333;3137601;143;1096951000.0;17244227.05;;;;7585337.39;111507642.72;8426250.57
69025;3137601;155;1223592000.0;17767083.09;;;6.6;8464891.17;131563023.44;9084085.16
73136;3137601;167;1418298000.0;19084812.78;;;6.4;;47061199.45;12446613.39
81102;3137601;179;1667406000.0;20583511.45;;;6.6;;56210176.57;14008948.49
86690;3137601;191;;21886770.59;;;10.2;;55882886.56;14496818.75
92846;3137601;203;;25521920.17;;60787.0;13.6;;61080104.26;16587070.8
95145;3137601;215;;9252105.82;;;;;;
815;3140159;11;;1153305.11;0.545;10535.0;;16893.64;2953173.5;66873.12
8256;3140159;23;;1561546.28;;;;20757.59;3802366.15;78201.05
11623;3140159;35;24508000.0;2205901.09;;;;20011.83;4887449.86;85704.24
19480;3140159;47;29042000.0;2307950.37;;;;26657.13;5328338.38;103619.15
24260;3140159;59;31249000.0;2559531.03;;;;58029.62;6462989.09;104054.19
28911;3140159;71;37317000.0;3199426.38;;;;28213.51;7547368.57;85802.14
36048;3140159;83;43101000.0;4435191.16;;;;47709.79;9286079.42;102403.4
43579;3140159;95;41483000.0;5125021.89;;;;54715.76;10828836.76;107077.83
45893;3140159;107;55958000.0;5055081.82;;;;90218.86;12229772.72;124024.56
51357;3140159;119;65014000.0;4749163.7;;;;122397.86;12315854.34;137141.4
58893;3140159;131;74243000.0;5102282.57;0.6990000000000001;13192.0;;161271.3;14115892.46;164682.49
63147;3140159;143;87674000.0;6270628.25;;;;228586.58;16856428.23;165430.64
68911;3140159;155;100924000.0;6460757.67;;;6.6;226347.09;18480565.55;172451.17
73122;3140159;167;124380000.0;8674915.04;;;6.4;;1206786.01;193876.22
81028;3140159;179;141276000.0;9356141.73;;;6.6;;2236027.64;297913.05
87217;3140159;191;;9948532.32;;;10.2;;2714993.15;358270.0
92358;3140159;203;;11600872.94;;14811.0;13.6;;1986953.68;378410.39
95273;3140159;215;;4205502.71;;;;;;
554;3140704;11;;2438376.53;0.605;24144.0;;71924.51;10265727.19;152197.6
7915;3140704;23;;2968866.22;;;;85698.64;11579300.72;196231.03
11765;3140704;35;145706000.0;3861657.28;;;;52598.03;12161577.97;191881.78
19417;3140704;47;163852000.0;4039354.8;;;;59700.97;13754131.53;214477.3
24218;3140704;59;242131000.0;4479178.92;;;;64507.69;16695252.73;216684.45
28765;3140704;71;242617000.0;5598995.85;;;;100171.39;17912987.64;226705.6
36088;3140704;83;233361000.0;6213362.14;;;;125102.02;20184233.28;223654.81
43367;3140704;95;255672000.0;7175030.37;;;;162747.56;25121109.45;231380.99
45997;3140704;107;300086000.0;8846392.87;;;;407236.12;30703789.1;300177.85
51433;3140704;119;306371000.0;8311036.19;;;;261960.66;30470789.32;243352.28
58844;3140704;131;403967000.0;8928994.22;0.7040000000000001;27856.0;;405920.19;37822906.96;564890.26
63557;3140704;143;442854000.0;10973599.17;;;;842340.6;43315371.74;566804.28
69045;3140704;155;434682000.0;11306325.75;;;6.6;1246909.44;48035743.14;686073.03
73154;3140704;167;562910000.0;12144880.96;;;6.4;;5001377.13;741185.8
81020;3140704;179;553503000.0;13098598.3;;;6.6;;7265438.01;835510.88
86720;3140704;191;;13927945.12;;;10.2;;7089636.88;1691043.81
92454;3140704;203;;16241222.01;;30423.0;13.6;;8283619.43;2321669.81
95167;3140704;215;;5887703.78;;;;;;
156;3140803;11;;1537739.94;0.628;12323.0;;56940.82;4133242.51;67429.82
8086;3140803;23;;1788678.58;;;;46412.44;4938613.99;76351.37
11758;3140803;35;61950000.0;2207118.85;;;;53538.52;5712963.54;89921.76
19416;3140803;47;102381000.0;2308354.86;;;;55368.26;6244961.82;99665.34
24223;3140803;59;160317000.0;2559531.03;;;;42945.46;8400230.53;103272.6
28793;3140803;71;155588000.0;3199426.38;;;;65334.75;14241288.25;98719.76
36090;3140803;83;249368000.0;3550492.91;;;;106179.44;19176068.34;96454.24
43379;3140803;95;303822000.0;4100017.61;;;;237204.77;22674730.59;140980.65
45992;3140803;107;319622000.0;5055081.82;;;;131439.02;29253461.48;159974.3
51431;3140803;119;356495000.0;5936454.55;;;;142281.57;32962684.2;185649.32
58870;3140803;131;387353000.0;6377853.05;0.72;13435.0;;154348.27;37925998.22;194797.07
63565;3140803;143;412670000.0;6270628.25;;;;201138.18;38204551.62;224536.47
68871;3140803;155;436659000.0;6460757.67;;;6.6;304821.8;42548511.0;221817.53
73148;3140803;167;498801000.0;8674915.04;;;6.4;;2904520.1;255232.75
81018;3140803;179;512663000.0;9356141.73;;;6.6;;3447073.74;333783.42
86958;3140803;191;;9948532.32;;;10.2;;2809363.66;339771.43
92810;3140803;203;;11600872.94;;14369.0;13.6;;2967831.81;
94768;3140803;215;;4205502.71;;;;;;
539;3141108;11;;2691044.49;0.647;30160.0;;50329.57;13588175.22;74674.56
8371;3141108;23;;3130187.21;;;;77523.0;18577938.0;330265.0
11751;3141108;35;270737000.0;4410966.39;;;;84769.16;17971982.82;224618.71
19473;3141108;47;329630000.0;4616053.45;;;;125636.0;19895543.0;140018.0
24250;3141108;59;380972000.0;5119061.54;;;;117021.02;23798114.15;246074.3
28794;3141108;71;428568000.0;6398852.31;;;;137886.2;27761485.11;228139.78
36463;3141108;83;477005000.0;7100985.24;;;;129622.31;30097881.21;286977.51
43433;3141108;95;495630000.0;8200034.56;;;;152151.75;33318593.79;353384.87
45933;3141108;107;686171000.0;10110163.23;;;;212295.8;40318198.52;330069.86
51410;3141108;119;602152000.0;9498326.96;;;;280161.98;42093406.09;400605.37
58928;3141108;131;673868000.0;10204564.74;0.731;33955.0;;407802.1;45452187.82;480189.01
63560;3141108;143;742963000.0;12541256.15;;;;611688.26;52203836.36;706212.62
69007;3141108;155;867931000.0;12921515.07;;;6.6;563007.51;57811960.03;798663.31
73080;3141108;167;890007000.0;13879863.89;;;6.4;;5913051.93;950769.94
81023;3141108;179;984203000.0;14969826.55;;;6.6;;7108219.02;1035732.94
86648;3141108;191;;15917651.53;;;10.2;;8464339.95;951933.4
92296;3141108;203;;18561396.58;;37040.0;13.6;;8353903.44;1151957.25
95416;3141108;215;;6728804.31;;;;;;
640;3144805;11;;4613218.77;0.684;64379.0;;1406062.26;46854062.33;5551973.01
7603;3144805;23;;5366034.82;;;;1771221.19;56838046.15;6523916.06
11820;3144805;35;903043000.0;6621355.58;;;;2579038.59;68962614.61;7963307.74
19507;3144805;47;1102069000.0;6925063.63;;;;2810272.8;85544256.79;8451244.89
24169;3144805;59;1517250000.0;7678592.0;;;;4345141.42;113952946.7;9209370.1
28873;3144805;71;1579167000.0;9598278.13;;;;3606570.0;146078622.0;10094265.0
36451;3144805;83;1580685000.0;11536175.8;;;;3943478.0;167791856.0;11107458.0
43554;3144805;95;1846964000.0;13325056.05;;;;8451361.0;195906628.0;15950326.0
45790;3144805;107;2336092000.0;16429015.03;;;;16040338.0;254889084.0;17721857.0
50950;3144805;119;2258130000.0;15434781.17;;;;9435865.0;247780770.0;18866092.0
58842;3144805;131;5382564000.0;16582417.55;0.813;80998.0;;13825343.64;315167192.04;23585171.79
63638;3144805;143;6989810000.0;20379541.06;;;;21663166.98;377608894.94;28827344.19
68931;3144805;155;7923101000.0;22612651.16;;;6.6;29191696.24;511861238.86;29426258.04
72735;3144805;167;9564345000.0;24289761.63;;;6.4;;177104848.2;35069711.96
81248;3144805;179;9158234000.0;26197196.26;;;6.6;;197751599.1;34108721.88
86831;3144805;191;;27855889.84;;;10.2;;172925657.9;33867325.56
93048;3144805;203;;32482443.74;;91069.0;13.6;;174003332.2;36737700.46
95347;3144805;215;;11775407.4;;;;;;
155;3149309;11;;3844349.09;0.67;53954.0;;177681.8;28151981.52;1165837.76
8088;3149309;23;;4918865.29;;;;157638.21;30704744.52;873420.56
11445;3149309;35;500984000.0;6068358.23;;;;221139.51;34391135.58;1513020.7
19274;3149309;47;589401000.0;6347570.56;;;;289774.0;39265456.0;1505159.0
24340;3149309;59;604189000.0;7038709.49;;;;215147.27;45153537.46;1691286.42
28662;3149309;71;572737000.0;8798421.6;;;;256979.43;53401143.95;2030334.29
35750;3149309;83;634282000.0;10648552.7;;;;263232.3;55456464.3;1950487.92
43338;3149309;95;696435000.0;12300051.65;;;;365213.69;62002896.42;2094874.71
